seqnames	start	end	width	strand	transcript_id	gene_name
chr15	95528252	95528253	1	-	NM_001289653.1	Nell2
chr15	95599374	95599375	1	-	XR_384379.1	Gm31551
chr15	95654771	95654772	1	-	NM_207533.2	Dbx2
chr15	95751591	95751592	1	-	NR_131148.1	Gm6961
chr15	95790352	95790353	1	-	XR_001781755.1	A130051J06Rik
chr15	95830042	95830043	1	-	XR_875613.1	LOC102634389
chr15	95907629	95907630	1	-	XR_875611.1	Gm41389
chr15	96079553	96079554	1	-	NR_126493.1	D030018L15Rik
chr15	96197974	96197975	1	-	NR_040423.1	2610037D02Rik
chr15	96254684	96254685	1	-	NR_130160.1	4833422M21Rik
chr15	96275275	96275276	1	-	NR_030690.1	E330033B04Rik
chr15	96287396	96287397	1	-	XM_011245785.2	Gm38469
chr15	96444033	96444034	1	-	XM_006521431.1	Scaf11
chr15	96581764	96581765	1	-	XR_384396.2	Gm32457
chr15	96638291	96638292	1	-	XM_006520235.3	Slc38a1
chr15	96699698	96699699	1	-	NM_175121.3	Slc38a2
chr15	97020345	97020346	1	-	XM_006521349.3	Slc38a4
chr15	97107514	97107515	1	-	XR_875624.1	Gm32733
chr15	97167274	97167275	1	-	XR_384408.3	Gm32885
chr15	97203772	97203773	1	-	XR_875633.1	Gm33205
chr15	97247287	97247288	1	-	NM_178114.4	Amigo2
chr15	97343336	97343337	1	-	XR_875641.2	Gm33325
chr15	97406937	97406938	1	-	XR_875638.2	Gm41393
chr15	97613328	97613329	1	-	XR_001781756.1	Gm41394
chr15	97698995	97698996	1	-	XM_011245735.1	Rpap3
chr15	97721137	97721138	1	-	XM_017316511.1	Endou
chr15	97758504	97758505	1	-	XM_011245603.1	Rapgef3
chr15	97775766	97775767	1	-	XR_001781758.1	LOC108168262
chr15	97811628	97811629	1	-	XM_011245699.1	Hdac7
chr15	97908296	97908297	1	-	NM_009504.4	Vdr
chr15	98000388	98000389	1	-	XM_006520386.3	Col2a1
chr15	98036849	98036850	1	-	XR_875647.1	Gm41395
chr15	98093275	98093276	1	-	XM_006520880.2	Senp1
chr15	98145702	98145703	1	-	NM_001170710.1	Asb8
chr15	98189443	98189444	1	-	XM_017316704.1	Olfr288
chr15	98221056	98221057	1	-	NM_001011780.1	Olfr287
chr15	98234450	98234451	1	-	NM_001011779.1	Olfr286
chr15	98257307	98257308	1	-	NM_027304.2	H1fnt
chr15	98292140	98292141	1	-	XM_006520974.2	Zfp641
chr15	98313548	98313549	1	-	NM_001011778.1	Olfr285
chr15	98340939	98340940	1	-	NM_146281.1	Olfr284
chr15	98379108	98379109	1	-	NM_147036.1	Olfr283
chr15	98482683	98482684	1	-	NM_010679.1	Lalba
chr15	98519834	98519835	1	-	NR_034051.1	Snora34
chr15	98519878	98519879	1	-	NR_106171.1	Mir1291
chr15	98526459	98526460	1	-	NR_034052.1	Snora2b
chr15	98534269	98534270	1	-	NM_001289438.1	Kansl2
chr15	98567636	98567637	1	-	NM_009833.1	Ccnt1
chr15	98604866	98604867	1	-	XM_017316367.1	Adcy6
chr15	98662889	98662890	1	-	NM_001080981.1	Ddx23
chr15	98677461	98677462	1	-	NM_172612.3	Rnd1
chr15	98696404	98696405	1	-	XR_384434.2	Gm34152
chr15	98727627	98727628	1	-	XM_011245708.2	Fkbp11
chr15	98762992	98762993	1	-	XM_011245445.1	Arf3
chr15	98777340	98777341	1	-	XM_006520893.2	Wnt10b
chr15	98807925	98807926	1	-	NM_001013741.1	Ddn
chr15	98831013	98831014	1	-	XM_011245520.1	Prkag1
chr15	98871205	98871206	1	-	NM_001033276.3	Kmt2d
chr15	98881414	98881415	1	-	NM_026967.4	Rhebl1
chr15	98895957	98895958	1	-	XM_017316427.1	Dhh
chr15	98917798	98917799	1	-	XM_017316773.1	Lmbr1l
chr15	98934390	98934391	1	-	NM_011654.2	Tuba1b
chr15	98953501	98953502	1	-	NM_011653.2	Tuba1a
chr15	99024411	99024412	1	-	XR_875654.1	Gm41398
chr15	99074617	99074618	1	-	XR_001781767.1	Gm34284
chr15	99087728	99087729	1	-	NM_001024702.1	C1ql4
chr15	99225327	99225328	1	-	XR_001781769.1	LOC108168265
chr15	99251961	99251962	1	-	NM_016766.3	Mcrs1
chr15	99285517	99285518	1	-	XM_017316703.1	Fam186b
chr15	99335727	99335728	1	-	XM_006520846.2	Fmnl3
chr15	99457720	99457721	1	-	XM_006521123.3	Nckap5l
chr15	99474730	99474731	1	-	NM_029236.2	Bcdin3d
chr15	99528165	99528166	1	-	NM_028224.4	Faim2
chr15	99601527	99601528	1	-	XR_384446.2	Gm34765
chr15	99643487	99643488	1	-	XM_011245647.2	Racgap1
chr15	99669558	99669559	1	-	XR_384449.3	Gm34880
chr15	99703739	99703740	1	-	XR_384450.3	Gm34939
chr15	99722156	99722157	1	-	XR_384451.3	Gm16537
chr15	99772515	99772516	1	-	NM_028015.2	Cers5
chr15	99806486	99806487	1	-	XM_006521245.1	Lima1
chr15	99898571	99898572	1	-	XR_001781599.1	Uqcrh-ps1
chr15	99931658	99931659	1	-	NM_028180.3	1700030F18Rik
chr15	99973287	99973288	1	-	NR_028124.1	2310068J16Rik
chr15	100405737	100405738	1	-	XM_006520580.2	Slc11a2
chr15	100468726	100468727	1	-	XR_001781773.1	LOC108168267
chr15	100487937	100487938	1	-	XM_006520683.3	Csrnp2
chr15	100525798	100525799	1	-	XM_017316542.1	Tfcp2
chr15	100586365	100586366	1	-	NM_010127.3	Pou6f1
chr15	100615110	100615111	1	-	NR_045701.1	C330013E15Rik
chr15	100635559	100635560	1	-	NM_001285413.1	Smagp
chr15	100649229	100649230	1	-	NR_105926.1	Mir6961
chr15	100651952	100651953	1	-	XM_006521281.2	Bin2
chr15	100687920	100687921	1	-	NM_033612.2	Cela1
chr15	100720477	100720478	1	-	NM_001161768.1	Galnt6
chr15	100732737	100732738	1	-	NR_045781.1	I730030J21Rik
chr15	100815612	100815613	1	-	XR_875664.2	Gm41401
chr15	100832788	100832789	1	-	XR_384456.3	Gm35569
chr15	101054399	101054400	1	-	NM_001214911.2	Fignl2
chr15	101224121	101224122	1	-	NR_045326.1	A330009N23Rik
chr15	101298609	101298610	1	-	XR_875667.1	Gm41403
chr15	101367863	101367864	1	-	XM_006521487.3	Krt80
chr15	101401689	101401690	1	-	XR_875677.1	LOC102639385
chr15	101438804	101438805	1	-	NM_001003668.2	Krt87
chr15	101463765	101463766	1	-	NM_001166157.1	Krt81
chr15	101491512	101491513	1	-	NM_001201323.1	Krt83
chr15	101532820	101532821	1	-	NM_008474.2	Krt84
chr15	101550659	101550660	1	-	NM_053249.3	Krt82
chr15	101562950	101562951	1	-	NM_177717.4	Krt90
chr15	101573904	101573905	1	-	NM_133357.3	Krt75
chr15	101588572	101588573	1	-	NR_002868.1	Gm5476
chr15	101628188	101628189	1	-	NM_001003670.1	Gm5414
chr15	101647380	101647381	1	-	NR_003960.1	Gm5478
chr15	101680289	101680290	1	-	NM_010669.2	Krt6b
chr15	101694305	101694306	1	-	NM_008476.3	Krt6a
chr15	101712891	101712892	1	-	NM_027011.2	Krt5
chr15	101743097	101743098	1	-	NM_019956.1	Krt71
chr15	101763504	101763505	1	-	NR_033444.1	Krt74
chr15	101786458	101786459	1	-	NM_213728.1	Krt72
chr15	101802332	101802333	1	-	NM_212485.2	Krt73
chr15	101818101	101818102	1	-	XM_011245476.1	Krt2
chr15	101827656	101827657	1	-	XR_384465.1	Gm35972
chr15	101850786	101850787	1	-	NM_008473.2	Krt1
chr15	101869596	101869597	1	-	XM_017316690.1	Krt77
chr15	101892920	101892921	1	-	NM_001033177.2	Krt76
chr15	101924735	101924736	1	-	NM_008475.2	Krt4
chr15	101940324	101940325	1	-	NM_146063.1	Krt79
chr15	101954287	101954288	1	-	NM_212487.4	Krt78
chr15	102004342	102004343	1	-	NM_031170.2	Krt8
chr15	102017249	102017250	1	-	XR_875679.1	Gm41404
chr15	102136215	102136216	1	-	NM_001033277.3	Spryd3
chr15	102188962	102188963	1	-	XM_011245638.1	Csad
chr15	102231935	102231936	1	-	NM_013566.2	Itgb7
chr15	102246500	102246501	1	-	NM_001042727.2	Rarg
chr15	102350759	102350760	1	-	NM_153416.2	Aaas
chr15	102366271	102366272	1	-	NM_130458.3	Sp7
chr15	102470386	102470387	1	-	XR_384469.2	Gm36331
chr15	102505272	102505273	1	-	XM_006521013.2	Map3k12
chr15	102524621	102524622	1	-	NM_018787.1	Npff
chr15	102625464	102625465	1	-	NM_001310070.1	Atf7
chr15	102671047	102671048	1	-	NM_026468.2	Atp5g2
chr15	102671866	102671867	1	-	NR_030460.1	Mir688
chr15	102722178	102722179	1	-	NM_026192.3	Calcoco1
chr15	102746909	102746910	1	-	NR_104334.1	Gm38436
chr15	102936471	102936472	1	-	XR_384482.2	Gm36820
chr15	102947946	102947947	1	-	NR_047528.1	Hotair
chr15	102981111	102981112	1	-	XR_384483.2	Gm36878
chr15	102990306	102990307	1	-	XR_384485.3	Gm29852
chr15	102998135	102998136	1	-	XR_384486.1	Gm29905
chr15	103029261	103029262	1	-	XR_384505.3	Gm30528
chr15	103100667	103100668	1	-	XR_875697.1	Gm28876
chr15	103146828	103146829	1	-	NR_045743.1	D930007P13Rik
chr15	103163284	103163285	1	-	NM_027885.3	Smug1
chr15	103215349	103215350	1	-	XM_006520375.3	Cbx5
chr15	103251422	103251423	1	-	XM_006520569.2	Nfe2
chr15	103290490	103290491	1	-	XR_875700.2	Gm41406
chr15	103310438	103310439	1	-	NM_030720.1	Gpr84
chr15	103323323	103323324	1	-	XM_006521055.3	Zfp385a
chr15	103350525	103350526	1	-	NR_105928.1	Mir6963
chr15	103366791	103366792	1	-	NM_001314041.1	Itga5
chr15	103429567	103429568	1	-	XM_011245750.2	Gtsf1
chr15	103446018	103446019	1	-	XM_011245604.2	BC048502
chr15	103537981	103537982	1	-	XR_001781556.1	Ppp1r1a
chr15	103565081	103565082	1	-	NM_001289587.1	Glycam1
chr15	103755498	103755499	1	-	NR_126081.1	Mucl1
chr15	103899312	103899313	1	-	NM_009267.2	Mucl2
chr16	3005742	3005743	1	+	XR_384618.2	Gm35912
chr16	3468459	3468460	1	+	XR_384619.1	Gm35974
chr16	3592397	3592398	1	+	NM_146860.1	Olfr161
chr16	3744098	3744099	1	+	NM_148924.3	Zfp263
chr16	3758778	3758779	1	+	XR_384622.3	Gm36195
chr16	3775741	3775742	1	+	XR_875859.2	Gm41409
chr16	3838974	3838975	1	+	NM_008762.2	Olfr15
chr16	3847189	3847190	1	+	XM_011245945.1	Zfp174
chr16	3872452	3872453	1	+	XM_006522680.2	Naa60
chr16	3907626	3907627	1	+	XM_006522701.3	Cluap1
chr16	3923979	3923980	1	+	XR_001781889.1	LOC108168281
chr16	4036972	4036973	1	+	XM_006521776.3	Dnase1
chr16	4229228	4229229	1	+	NR_003628.1	Gm5766
chr16	4594712	4594713	1	+	NM_031184.3	Glis2
chr16	4639944	4639945	1	+	NM_139307.3	Vasn
chr16	4684069	4684070	1	+	NM_001135112.1	Dnaja3
chr16	4726360	4726361	1	+	NM_001136066.2	Hmox2
chr16	4835415	4835416	1	+	NM_030192.1	4930562C15Rik
chr16	4886099	4886100	1	+	NM_029657.4	Mgrn1
chr16	4939110	4939111	1	+	NM_025839.4	Nudt16l1
chr16	4951195	4951196	1	+	XR_384632.2	Gm36681
chr16	4964288	4964289	1	+	NR_073370.1	4930451G09Rik
chr16	5007287	5007288	1	+	NM_001253803.1	Smim22
chr16	5049987	5049988	1	+	XM_006521819.3	Ubn1
chr16	5146900	5146901	1	+	XR_001781850.1	Sec14l5
chr16	5233620	5233621	1	+	NM_145362.2	Alg1
chr16	5306943	5306944	1	+	XR_875871.2	Gm41414
chr16	5483864	5483865	1	+	XR_875873.1	Gm41416
chr16	5884792	5884793	1	+	NM_021477.5	Rbfox1
chr16	5975586	5975587	1	+	NR_045799.1	1700123O21Rik
chr16	7767890	7767891	1	+	XR_384638.2	Gm29854
chr16	8470750	8470751	1	+	XM_006522107.3	Mettl22
chr16	8513428	8513429	1	+	NM_001170978.1	Abat
chr16	8637706	8637707	1	+	NM_016881.2	Pmm2
chr16	8671717	8671718	1	+	XM_017317061.1	Gm5767
chr16	8830099	8830100	1	+	NM_001081400.3	1810013L24Rik
chr16	8881613	8881614	1	+	XR_001781950.1	Gm30310
chr16	8961300	8961301	1	+	XR_001782004.1	Gm30371
chr16	8997526	8997527	1	+	XR_001781882.1	Gm30444
chr16	9054646	9054647	1	+	XR_384649.2	Gm30567
chr16	9279971	9279972	1	+	XR_875898.1	Gm41418
chr16	10170196	10170197	1	+	XM_006522506.3	Rpl39l
chr16	10192637	10192638	1	+	XM_011246039.2	Atf7ip2
chr16	10349641	10349642	1	+	XR_384652.2	Gm30724
chr16	10371349	10371350	1	+	XR_875900.2	Gm41419
chr16	10411878	10411879	1	+	XR_384565.3	Nubp1
chr16	10470793	10470794	1	+	XR_875901.2	Gm41420
chr16	10480013	10480014	1	+	XM_006521726.3	Ciita
chr16	10545338	10545339	1	+	NM_001204229.1	Clec16a
chr16	10791970	10791971	1	+	XR_001781986.1	LOC108168303
chr16	10796935	10796936	1	+	XR_001781985.1	LOC108168302
chr16	10801352	10801353	1	+	XR_001781987.1	LOC108168304
chr16	10835058	10835059	1	+	NM_001162932.1	Rmi2
chr16	11008897	11008898	1	+	NR_040518.1	Gm4262
chr16	11066297	11066298	1	+	NM_009223.3	Snn
chr16	11176341	11176342	1	+	XR_875907.2	LOC105246071
chr16	11203382	11203383	1	+	NR_038156.1	2610020C07Rik
chr16	11313173	11313174	1	+	XM_006521990.2	Tnfrsf17
chr16	11321875	11321876	1	+	XM_006522668.3	Snx29
chr16	11583705	11583706	1	+	XR_384676.2	Gm32100
chr16	11779701	11779702	1	+	NR_126430.1	4833415N18Rik
chr16	11901363	11901364	1	+	NR_033509.1	Gm9961
chr16	11984112	11984113	1	+	NM_001174086.1	Shisa9
chr16	12704347	12704348	1	+	XR_875918.2	Gm38619
chr16	12811389	12811390	1	+	NR_040507.1	1700003L19Rik
chr16	13109688	13109689	1	+	XR_384576.2	Ercc4
chr16	13256019	13256020	1	+	XM_006522109.3	Mkl2
chr16	13436490	13436491	1	+	XR_875921.1	Gm41421
chr16	13447929	13447930	1	+	XR_001781921.1	Gm32817
chr16	13449522	13449523	1	+	NR_030549.1	Mir193b
chr16	13453839	13453840	1	+	NR_029855.1	Mir365-1
chr16	13671857	13671858	1	+	NM_001177552.1	Bfar
chr16	13672019	13672020	1	+	NM_025653.2	3110001I22Rik
chr16	13729835	13729836	1	+	NR_040574.1	Pla2g10os
chr16	13754454	13754455	1	+	XR_384707.3	A930007A09Rik
chr16	13780698	13780699	1	+	NM_001039521.1	Rrn3
chr16	13818829	13818830	1	+	XM_017316891.1	Ntan1
chr16	13903160	13903161	1	+	NM_001289562.1	Mpv17l
chr16	13986636	13986637	1	+	NM_144518.3	2900011O08Rik
chr16	14159625	14159626	1	+	NR_030252.1	Mir484
chr16	14163274	14163275	1	+	NM_001285504.1	Nde1
chr16	14361511	14361512	1	+	XM_017316888.1	Abcc1
chr16	14562316	14562317	1	+	NR_033556.1	A630010A05Rik
chr16	14705858	14705859	1	+	NM_011415.2	Snai2
chr16	14906259	14906260	1	+	XR_001781852.1	Efcab1
chr16	15637442	15637443	1	+	XM_011245842.2	Prkdc
chr16	15863447	15863448	1	+	XR_875934.1	Gm41425
chr16	15887285	15887286	1	+	NM_007679.4	Cebpd
chr16	16213344	16213345	1	+	NM_026163.2	Pkp2
chr16	16274316	16274317	1	+	XM_006522805.3	Gm5481
chr16	16302964	16302965	1	+	NR_038046.1	Yars2
chr16	16718212	16718213	1	+	XR_001782009.1	LOC108168310
chr16	16870711	16870712	1	+	XR_001781810.1	Top3b
chr16	16896468	16896469	1	+	NM_176833.4	Ppm1f
chr16	16983378	16983379	1	+	XM_006522147.3	Mapk1
chr16	17070138	17070139	1	+	XM_006521679.3	Ypel1
chr16	17146949	17146950	1	+	XM_006522515.3	Ydjc
chr16	17208134	17208135	1	+	NM_001033338.3	Rimbp3
chr16	17233586	17233587	1	+	NM_178922.3	Hic2
chr16	17276299	17276300	1	+	NM_177473.3	Tmem191c
chr16	17331338	17331339	1	+	XM_006521796.1	Serpind1
chr16	17405999	17406000	1	+	NM_023348.4	Snap29
chr16	17451984	17451985	1	+	NM_001277231.1	Crkl
chr16	17489623	17489624	1	+	XM_006522591.3	Aifm3
chr16	17508540	17508541	1	+	XM_006522477.2	Lztr1
chr16	17561854	17561855	1	+	XM_006521856.2	P2rx6
chr16	17619353	17619354	1	+	NM_001164611.1	Smpd4
chr16	17646429	17646430	1	+	XM_006522604.3	Ccdc74a
chr16	17759088	17759089	1	+	XM_006522040.3	Klhl22
chr16	17797281	17797282	1	+	NM_153790.3	Scarf2
chr16	17833118	17833119	1	+	NR_027959.1	B830017H08Rik
chr16	17894202	17894203	1	+	NM_009435.2	Tssk1
chr16	17898636	17898637	1	+	NM_009436.2	Tssk2
chr16	17936109	17936110	1	+	XR_875938.1	Gm41427
chr16	17979439	17979440	1	+	XM_017316944.1	Vpreb2
chr16	18052859	18052860	1	+	NM_010047.4	Dgcr6
chr16	18127705	18127706	1	+	NM_022982.2	Rtn4r
chr16	18169514	18169515	1	+	XR_875940.1	Gm34679
chr16	18214226	18214227	1	+	XM_011246068.1	Ccdc188
chr16	18248857	18248858	1	+	XM_006521805.3	Trmt2a
chr16	18348181	18348182	1	+	NM_001272029.1	Arvcf
chr16	18416830	18416831	1	+	XR_875942.2	Gm15764
chr16	18426416	18426417	1	+	NM_013711.3	Txnrd2
chr16	18498712	18498713	1	+	NM_001285491.1	Gnb1l
chr16	18588969	18588970	1	+	XR_384718.2	Gm35369
chr16	18606661	18606662	1	+	XR_384719.2	4930588K23Rik
chr16	18696659	18696660	1	+	XR_875944.1	Gm41429
chr16	18731714	18731715	1	+	XR_875943.1	Gm41428
chr16	18776846	18776847	1	+	NM_013805.4	Cldn5
chr16	18811818	18811819	1	+	XM_006522006.3	Ufd1l
chr16	18836579	18836580	1	+	NM_001033164.2	2510002D24Rik
chr16	18876749	18876750	1	+	NM_010435.2	Hira
chr16	19090059	19090060	1	+	XR_875947.1	Gm41430
chr16	19217786	19217787	1	+	XR_875946.2	Gm35545
chr16	19486839	19486840	1	+	NM_147068.1	Olfr166
chr16	19760233	19760234	1	+	NM_054052.3	B3gnt5
chr16	20097457	20097458	1	+	XM_006522687.3	Klhl24
chr16	20141055	20141056	1	+	XR_384540.3	Yeats2
chr16	20236646	20236647	1	+	XR_875948.1	Gm41431
chr16	20457537	20457538	1	+	XR_875949.1	Gm41432
chr16	20498809	20498810	1	+	XR_384555.3	Eif2b5
chr16	20516936	20516937	1	+	XM_011245824.2	Dvl3
chr16	20535479	20535480	1	+	NM_001302970.1	Ap2m1
chr16	20548555	20548556	1	+	XR_001781829.1	Abcf3
chr16	20589467	20589468	1	+	XM_017317049.1	Vwa5b2
chr16	20604451	20604452	1	+	NR_035407.1	Mir1224
chr16	20611600	20611601	1	+	NM_025462.2	Ece2
chr16	20651651	20651652	1	+	NM_134101.2	Psmd2
chr16	20672719	20672720	1	+	XM_006521946.1	Eif4g1
chr16	20684255	20684256	1	+	NR_028530.1	Snord66
chr16	20693093	20693094	1	+	XM_006522741.3	Fam131a
chr16	20717825	20717826	1	+	NM_145632.2	Polr2h
chr16	20733049	20733050	1	+	XR_001781784.1	Chrd
chr16	20928613	20928614	1	+	XM_889601.6	Gm6551
chr16	21204794	21204795	1	+	NM_010143.1	Ephb3
chr16	21389430	21389431	1	+	XR_384726.2	Gm36224
chr16	21423117	21423118	1	+	NM_001285894.1	Vps8
chr16	21543330	21543331	1	+	XR_001781925.1	LOC108168286
chr16	21794346	21794347	1	+	NR_037957.1	1300002E11Rik
chr16	21825169	21825170	1	+	XM_006522583.3	Map3k13
chr16	22009426	22009427	1	+	XM_006522689.3	Senp2
chr16	22053406	22053407	1	+	XM_006522817.3	Gm4943
chr16	22240291	22240292	1	+	XR_384730.3	Gm36796
chr16	22294978	22294979	1	+	XM_003945557.2	Gm15776
chr16	22511479	22511480	1	+	NR_130988.1	9230117E06Rik
chr16	22539504	22539505	1	+	XR_384733.3	Gm15651
chr16	22584408	22584409	1	+	XR_875952.2	Gm41433
chr16	22605325	22605326	1	+	NR_105781.1	Mir6362
chr16	22792289	22792290	1	+	XR_384745.3	Gm30416
chr16	22857844	22857845	1	+	NM_001190805.1	Dnajb11
chr16	22892014	22892015	1	+	NM_001276449.1	Ahsg
chr16	22918381	22918382	1	+	NM_001083905.1	Fetub
chr16	22951071	22951072	1	+	NM_053176.2	Hrg
chr16	23058219	23058220	1	+	XM_006521812.2	Kng1
chr16	23107401	23107402	1	+	XM_006521783.3	Eif4a2
chr16	23108952	23108953	1	+	NR_030705.1	Snord2
chr16	23110769	23110770	1	+	NR_034048.1	Snora81
chr16	23146535	23146536	1	+	NM_009605.4	Adipoq
chr16	23174787	23174788	1	+	XR_001781933.1	LOC105246089
chr16	23224739	23224740	1	+	NM_145933.4	St6gal1
chr16	23429132	23429133	1	+	NM_001004151.2	Rtp1
chr16	23515292	23515293	1	+	XR_875970.2	Gm31077
chr16	23601292	23601293	1	+	XM_006522491.3	Rtp4
chr16	23989010	23989011	1	+	XR_384770.2	Gm31527
chr16	24393349	24393350	1	+	NM_178665.5	Lpp
chr16	24529313	24529314	1	+	NR_038091.1	Morf4l1-ps1
chr16	24827854	24827855	1	+	NR_029788.1	Mir28a
chr16	25059638	25059639	1	+	NR_040374.1	A230028O05Rik
chr16	25089317	25089318	1	+	XR_875987.1	Gm41435
chr16	25286816	25286817	1	+	NM_175165.3	Tprg
chr16	25683762	25683763	1	+	XM_006522002.1	Trp63
chr16	26251917	26251918	1	+	XR_875991.1	Gm41436
chr16	26463134	26463135	1	+	NM_053241.5	Cldn16
chr16	26581682	26581683	1	+	XR_875736.2	Il1rap
chr16	27307640	27307641	1	+	NM_198112.2	Ostn
chr16	27388761	27388762	1	+	XM_011246002.2	Ccdc50
chr16	27467383	27467384	1	+	XR_384790.2	Gm32356
chr16	27849929	27849930	1	+	NR_033475.1	Gm10823
chr16	28565049	28565050	1	+	XR_001781890.1	LOC108168282
chr16	29209133	29209134	1	+	XM_017317022.1	Hrasls
chr16	29579308	29579309	1	+	XM_006522654.3	Opa1
chr16	29813446	29813447	1	+	XM_017317181.1	LOC108168307
chr16	29860563	29860564	1	+	XR_384792.2	Gm32740
chr16	29972734	29972735	1	+	XR_384797.2	Gm32796
chr16	30008666	30008667	1	+	NR_033631.1	4632428C04Rik
chr16	30065356	30065357	1	+	NM_008235.2	Hes1
chr16	30599722	30599723	1	+	NM_177632.3	Fam43a
chr16	30793421	30793422	1	+	XR_384806.2	Gm33502
chr16	31232713	31232714	1	+	XR_876011.2	Gm41442
chr16	31325240	31325241	1	+	XR_876012.1	LOC102636590
chr16	31422296	31422297	1	+	NM_175177.4	Bdh1
chr16	31508032	31508033	1	+	XR_001781979.1	LOC108168299
chr16	31617867	31617868	1	+	XR_384821.2	Gm536
chr16	31663442	31663443	1	+	NM_001252435.1	Dlg1
chr16	31878493	31878494	1	+	XM_006522232.3	Mfi2
chr16	31926068	31926069	1	+	XM_006522120.3	Pigz
chr16	31948545	31948546	1	+	NM_026554.4	Ncbp2
chr16	32099801	32099802	1	+	NM_025892.2	Cep19
chr16	32179799	32179800	1	+	NM_001033539.2	Bex6
chr16	32247177	32247178	1	+	XM_006522509.1	Wdr53
chr16	32271608	32271609	1	+	NM_183283.2	Smco1
chr16	32277460	32277461	1	+	NM_027355.2	Rnf168
chr16	32332167	32332168	1	+	XM_011245880.2	Ubxn7
chr16	32400011	32400012	1	+	XM_006522222.2	Tm4sf19
chr16	32419684	32419685	1	+	XM_006522448.2	Tctex1d2
chr16	32430920	32430921	1	+	NM_009981.4	Pcyt1a
chr16	32496240	32496241	1	+	XR_875803.1	Zdhhc19
chr16	32519235	32519236	1	+	XR_876029.2	Gm34680
chr16	32608895	32608896	1	+	NM_011638.4	Tfrc
chr16	32644098	32644099	1	+	XM_017317066.1	Tnk2
chr16	32698666	32698667	1	+	XR_384827.2	Gm34766
chr16	32735885	32735886	1	+	NM_080457.3	Muc4
chr16	32877580	32877581	1	+	XM_006522522.3	Fyttd1
chr16	32914092	32914093	1	+	XM_006522531.2	Lrch3
chr16	33056452	33056453	1	+	NM_001130485.1	Rpl35a
chr16	33061869	33061870	1	+	XR_384562.3	Lmln
chr16	33105360	33105361	1	+	NR_035469.1	Mir1947
chr16	33169766	33169767	1	+	XM_011245797.2	Osbpl11
chr16	33251455	33251456	1	+	NM_080557.2	Snx4
chr16	33380774	33380775	1	+	NM_011749.4	Zfp148
chr16	33517332	33517333	1	+	XM_006521820.2	Slc12a8
chr16	33684429	33684430	1	+	XM_006522717.1	Heg1
chr16	33794036	33794037	1	+	NM_010739.2	Muc13
chr16	33829664	33829665	1	+	NM_010580.2	Itgb5
chr16	34119811	34119812	1	+	XR_876038.2	Gm41448
chr16	34649839	34649840	1	+	XM_006522698.3	Ropn1
chr16	34690554	34690555	1	+	XM_006522125.3	Ccdc14
chr16	34745198	34745199	1	+	XM_017316849.1	Mylk
chr16	35022420	35022421	1	+	NM_023587.2	Hacd2
chr16	35155635	35155636	1	+	NM_001012765.4	Adcy5
chr16	35229171	35229172	1	+	XR_001781915.1	LOC108168285
chr16	35541153	35541154	1	+	XM_011245847.2	Sema5b
chr16	35769654	35769655	1	+	XM_006522472.3	Hspbap1
chr16	35938469	35938470	1	+	NM_030253.3	Parp9
chr16	35983362	35983363	1	+	NM_008465.5	Kpna1
chr16	36041189	36041190	1	+	NM_027113.2	Wdr5b
chr16	36071659	36071660	1	+	NM_001159421.1	Ccdc58
chr16	36102716	36102717	1	+	XR_876056.2	Gm41450
chr16	36156810	36156811	1	+	NM_173869.3	Stfa2l1
chr16	36184211	36184212	1	+	NM_001082547.1	Gm5483
chr16	36210402	36210403	1	+	NM_001082542.1	Gm5416
chr16	36221561	36221562	1	+	NM_029733.3	2010005H15Rik
chr16	36277147	36277148	1	+	NM_001082543.1	Stfa1
chr16	36305356	36305357	1	+	XR_876057.1	Gm4758
chr16	36693977	36693978	1	+	NM_001285791.1	Ildr1
chr16	36828359	36828360	1	+	XM_006522247.3	Iqcb1
chr16	36875172	36875173	1	+	XM_011245884.2	Golgb1
chr16	36934982	36934983	1	+	NM_008225.2	Hcls1
chr16	37011740	37011741	1	+	XM_006522735.3	Polq
chr16	37539857	37539858	1	+	XR_384595.1	Rabl3
chr16	37580152	37580153	1	+	NR_027778.1	Hgd
chr16	37680755	37680756	1	+	XR_384840.2	Gm35833
chr16	37777054	37777055	1	+	NM_008047.5	Fstl1
chr16	37868399	37868400	1	+	NM_177093.3	Lrrc58
chr16	37915997	37915998	1	+	XM_011245894.2	Gpr156
chr16	38017322	38017323	1	+	NR_040565.1	4930542C21Rik
chr16	38089000	38089001	1	+	NM_019827.6	Gsk3b
chr16	38346982	38346983	1	+	XM_006521750.3	Cox17
chr16	38362159	38362160	1	+	XM_006522439.3	Popdc2
chr16	38433288	38433289	1	+	XR_384843.3	Gm36333
chr16	38457430	38457431	1	+	XM_006521737.3	Cd80
chr16	38558697	38558698	1	+	NM_001205286.1	Tmem39a
chr16	38614650	38614651	1	+	XR_876067.1	Gm36482
chr16	38742113	38742114	1	+	XR_384580.3	B4galt4
chr16	38828863	38828864	1	+	XR_876076.1	Gm15802
chr16	38892475	38892476	1	+	XM_011245851.1	Igsf11
chr16	39115989	39115990	1	+	XR_876081.1	Gm36585
chr16	39363931	39363932	1	+	XR_001782023.1	Gm41454
chr16	39446757	39446758	1	+	XR_384854.1	Gm36903
chr16	39984594	39984595	1	+	XR_384856.1	Gm29907
