seqnames	start	end	width	strand	transcript_id	gene_name
chr15	40075106	40075107	1	+	NR_135665.1	LOC105370941
chr15	40226324	40226325	1	+	NM_001013703.3	EIF2AK4
chr15	40331511	40331512	1	+	NR_040062.1	SRP14-AS1
chr15	40453209	40453210	1	+	NM_001211.5	BUB1B
chr15	40509628	40509629	1	+	NM_001128629.2	BUB1B-PAK6
chr15	40531291	40531292	1	+	NM_001276718.1	PAK6
chr15	40616256	40616257	1	+	NM_001301268.1	INAFM2
chr15	40643233	40643234	1	+	NM_001145643.1	PHGR1
chr15	40650435	40650436	1	+	NM_033510.2	DISP2
chr15	40674921	40674922	1	+	NM_001142762.1	KNSTRN
chr15	40697685	40697686	1	+	NM_001159508.1	IVD
chr15	40731919	40731920	1	+	NM_001301132.1	BAHD1
chr15	40763159	40763160	1	+	NM_130468.3	CHST14
chr15	40861491	40861492	1	+	NM_001286407.1	RPUSD2
chr15	40886446	40886447	1	+	NM_144508.4	KNL1
chr15	40987326	40987327	1	+	NM_001164270.1	RAD51
chr15	41056284	41056285	1	+	NM_005258.2	GCHFR
chr15	41062158	41062159	1	+	NM_001130448.2	C15orf62
chr15	41099273	41099274	1	+	NM_032850.4	ZFYVE19
chr15	41136245	41136246	1	+	NM_003710.3	SPINT1
chr15	41186627	41186628	1	+	NM_020857.2	VPS18
chr15	41199006	41199007	1	+	NR_135836.1	LOC105370943
chr15	41221530	41221531	1	+	NM_019074.3	DLL4
chr15	41245346	41245347	1	+	NM_001142776.2	CHAC1
chr15	41523436	41523437	1	+	NM_007236.4	CHP1
chr15	41576200	41576201	1	+	NR_026757.1	OIP5-AS1
chr15	41624891	41624892	1	+	NM_001243144.1	NUSAP1
chr15	41709301	41709302	1	+	NM_015138.4	RTF1
chr15	41786055	41786056	1	+	NM_002220.2	ITPKA
chr15	41851219	41851220	1	+	NM_006293.3	TYRO3
chr15	41952609	41952610	1	+	NM_001080541.2	MGA
chr15	41983782	41983783	1	+	NR_030356.1	MIR626
chr15	42066631	42066632	1	+	NR_049762.1	MAPKBP1
chr15	42120282	42120283	1	+	NM_001114632.1	JMJD7
chr15	42120282	42120283	1	+	NM_001198588.1	JMJD7-PLA2G4B
chr15	42131010	42131011	1	+	NM_001114633.1	PLA2G4B
chr15	42184974	42184975	1	+	NR_135681.1	LOC105370792
chr15	42213614	42213615	1	+	NR_120332.1	EHD4-AS1
chr15	42264960	42264961	1	+	NR_120334.1	PLA2G4E-AS1
chr15	42565855	42565856	1	+	NM_001301409.1	GANC
chr15	42651697	42651698	1	+	NM_173087.1	CAPN3
chr15	42787503	42787504	1	+	NM_130798.2	SNAP23
chr15	42841010	42841011	1	+	NM_001130447.1	HAUS2
chr15	42867856	42867857	1	+	NM_020759.2	STARD9
chr15	43425312	43425313	1	+	NM_001347030.1	TMEM62
chr15	43477465	43477466	1	+	NR_045999.1	CCNDBP1
chr15	43622548	43622549	1	+	NM_001324364.1	ADAL
chr15	43663256	43663257	1	+	NM_014444.4	TUBGCP4
chr15	43809805	43809806	1	+	NM_002373.5	MAP1A
chr15	43885054	43885055	1	+	NM_020990.4	CKMT1B
chr15	43984983	43984984	1	+	NM_001015001.2	CKMT1A
chr15	44038589	44038590	1	+	NM_005313.4	PDIA3
chr15	44069293	44069294	1	+	NM_001199877.1	SERF2
chr15	44084173	44084174	1	+	NR_037673.1	SERF2-C15ORF63
chr15	44092618	44092619	1	+	NM_001199885.1	HYPK
chr15	44119111	44119112	1	+	NM_001167941.1	WDR76
chr15	44580908	44580909	1	+	NM_177974.2	CASC4
chr15	44719578	44719579	1	+	NM_016396.2	CTDSPL2
chr15	44829265	44829266	1	+	NM_001284336.1	EIF3J
chr15	45003684	45003685	1	+	NM_004048.2	B2M
chr15	45021185	45021186	1	+	NR_125376.1	LOC100419583
chr15	45028559	45028560	1	+	NM_001301146.1	TRIM69
chr15	45248899	45248900	1	+	NM_152448.2	TERB2
chr15	45315301	45315302	1	+	NM_003104.5	SORD
chr15	45406522	45406523	1	+	NM_207581.3	DUOXA2
chr15	45422191	45422192	1	+	NM_175940.2	DUOX1
chr15	45544427	45544428	1	+	NM_004212.3	SLC28A2
chr15	45694518	45694519	1	+	NM_001323640.1	SPATA5L1
chr15	45722726	45722727	1	+	NM_197955.2	C15orf48
chr15	45725247	45725248	1	+	NR_030599.1	MIR147B
chr15	45803333	45803334	1	+	NR_022014.1	HMGN2P46
chr15	45879320	45879321	1	+	NR_132355.1	BLOC1S6
chr15	45923345	45923346	1	+	NM_001271213.1	SQRDL
chr15	45997392	45997393	1	+	NR_135680.1	LOC105370802
chr15	47476402	47476403	1	+	NM_001198999.1	SEMA6D
chr15	48413168	48413169	1	+	NM_205850.2	SLC24A5
chr15	48483866	48483867	1	+	NM_001145668.1	CTXN2
chr15	48498497	48498498	1	+	NM_001184832.1	SLC12A1
chr15	48623291	48623292	1	+	NM_001330286.1	DUT
chr15	49170289	49170290	1	+	NM_014335.2	EID1
chr15	49447955	49447956	1	+	NM_001001556.2	GALK2
chr15	49448494	49448495	1	+	NR_036507.1	NDUFAF4P1
chr15	49715374	49715375	1	+	NM_002009.3	FGF7
chr15	49913225	49913226	1	+	NM_001144955.1	DTWD1
chr15	50474392	50474393	1	+	NM_001159629.1	SLC27A2
chr15	50646370	50646371	1	+	NR_024490.1	GABPB1-AS1
chr15	50652525	50652526	1	+	NR_039862.1	MIR4712
chr15	50716573	50716574	1	+	NM_001283049.1	USP8
chr15	51200868	51200869	1	+	NM_007347.4	AP4E1
chr15	51236325	51236326	1	+	NR_027642.1	DCAF13P3
chr15	51534386	51534387	1	+	NR_039863.1	MIR4713
chr15	51606230	51606231	1	+	NR_107012.1	MIR7973-1
chr15	51633712	51633713	1	+	NM_181789.2	GLDN
chr15	51973549	51973550	1	+	NM_001165257.1	SCG3
chr15	52043757	52043758	1	+	NM_001142885.1	TMOD2
chr15	52121824	52121825	1	+	NM_014547.4	TMOD3
chr15	52311410	52311411	1	+	NM_002748.3	MAPK6
chr15	52472222	52472223	1	+	NR_102751.1	CERNA1
chr15	54270376	54270377	1	+	NM_001329919.1	UNC13C
chr15	55348944	55348945	1	+	NR_135679.1	LOC105370829
chr15	55611132	55611133	1	+	NM_004855.4	PIGB
chr15	55700722	55700723	1	+	NM_001198784.1	C15orf65
chr15	56657621	56657622	1	+	NM_198524.2	TEX9
chr15	57210287	57210288	1	+	NM_001322151.1	TCF12
chr15	57592562	57592563	1	+	NR_024433.1	LINC00926
chr15	57611335	57611336	1	+	NR_120337.1	LINC01413
chr15	57668702	57668703	1	+	NM_032866.4	CGNL1
chr15	57884101	57884102	1	+	NM_152451.7	MYZAP
chr15	57884101	57884102	1	+	NR_104370.2	GCOM1
chr15	57998718	57998719	1	+	NM_001018102.2	POLR2M
chr15	58430367	58430368	1	+	NM_001320636.1	AQP9
chr15	58724174	58724175	1	+	NM_000236.2	LIPC
chr15	59063390	59063391	1	+	NM_001040450.2	FAM63B
chr15	59279786	59279787	1	+	NM_001330331.1	RNF111
chr15	59397283	59397284	1	+	NM_004701.3	CCNB2
chr15	59499014	59499015	1	+	NM_033195.2	LDHAL6B
chr15	59730371	59730372	1	+	NM_152450.2	FAM81A
chr15	59903981	59903982	1	+	NM_004751.2	GCNT3
chr15	60296420	60296421	1	+	NM_012182.2	FOXB1
chr15	60771376	60771377	1	+	NR_120340.1	RORA-AS1
chr15	60973767	60973768	1	+	NR_120319.1	RORA-AS2
chr15	62352701	62352702	1	+	NR_135690.1	LOC101928907
chr15	62359175	62359176	1	+	NM_207322.2	C2CD4A
chr15	62635227	62635228	1	+	NR_106733.1	MIR6085
chr15	62939509	62939510	1	+	NM_015059.2	TLN2
chr15	63116155	63116156	1	+	NR_029709.1	MIR190A
chr15	63334837	63334838	1	+	NM_001018005.1	TPM1
chr15	63413998	63413999	1	+	NM_001288585.1	LACTB
chr15	63481727	63481728	1	+	NM_016530.2	RAB8B
chr15	63569748	63569749	1	+	NM_001145646.1	APH1B
chr15	63682428	63682429	1	+	NR_120375.1	LOC102723344
chr15	63796709	63796710	1	+	NM_001256702.1	USP3
chr15	63889551	63889552	1	+	NM_203373.2	FBXL22
chr15	64220472	64220473	1	+	NR_120344.1	LOC101928988
chr15	64388082	64388083	1	+	NM_148955.3	SNX1
chr15	64443915	64443916	1	+	NM_024798.2	SNX22
chr15	64680002	64680003	1	+	NR_135855.1	TRIP4
chr15	64791618	64791619	1	+	NM_015042.1	ZNF609
chr15	65134081	65134082	1	+	NM_001195059.1	PLEKHO2
chr15	65204100	65204101	1	+	NM_182703.5	ANKDD1A
chr15	65337707	65337708	1	+	NM_178859.3	SLC51B
chr15	65369153	65369154	1	+	NM_001101362.2	KBTBD13
chr15	65588388	65588389	1	+	NR_002756.2	RNU5A-1
chr15	65597014	65597015	1	+	NR_002757.3	RNU5B-1
chr15	65822826	65822827	1	+	NM_016395.2	HACD3
chr15	65903742	65903743	1	+	NM_001301033.1	SLC24A1
chr15	66161796	66161797	1	+	NM_001206836.1	RAB11A
chr15	66332570	66332571	1	+	NR_036196.1	MIR4311
chr15	66585594	66585595	1	+	NM_001323936.1	DIS3L
chr15	66679210	66679211	1	+	NM_002755.3	MAP2K1
chr15	66797420	66797421	1	+	NM_001287823.1	ZWILCH
chr15	66874527	66874528	1	+	NR_110372.1	LINC01169
chr15	66994673	66994674	1	+	NM_005585.4	SMAD6
chr15	67358194	67358195	1	+	NM_005902.3	SMAD3
chr15	67547137	67547138	1	+	NM_001284349.1	IQCH
chr15	67813521	67813522	1	+	NM_001143936.1	C15orf61
chr15	67835020	67835021	1	+	NM_002757.3	MAP2K5
chr15	68112041	68112042	1	+	NM_001258024.1	SKOR1
chr15	68346516	68346517	1	+	NM_016166.2	PIAS1
chr15	68570140	68570141	1	+	NM_015322.4	FEM1B
chr15	68810711	68810712	1	+	NM_001324014.1	CORO2B
chr15	69222838	69222839	1	+	NM_001184780.1	NOX5
chr15	69222838	69222839	1	+	NM_145658.3	SPESP1
chr15	69373189	69373190	1	+	NR_026949.1	EWSAT1
chr15	69452935	69452936	1	+	NM_001324091.1	GLCE
chr15	69591293	69591294	1	+	NM_017705.3	PAQR5
chr15	69706584	69706585	1	+	NM_001281301.1	KIF23
chr15	69745158	69745159	1	+	NM_213725.1	RPLP1
chr15	69854058	69854059	1	+	NR_026979.1	DRAIC
chr15	69884538	69884539	1	+	NR_126438.1	PCAT29
chr15	70127572	70127573	1	+	NR_026764.1	LINC00593
chr15	70907885	70907886	1	+	NR_126481.1	SALRNA3
chr15	70927587	70927588	1	+	NR_126482.1	SALRNA2
chr15	71145577	71145578	1	+	NM_001284357.1	LRRC49
chr15	71433787	71433788	1	+	NM_024817.2	THSD4
chr15	72102887	72102888	1	+	NM_016346.3	NR2E3
chr15	72406598	72406599	1	+	NM_001166340.1	SENP8
chr15	72668453	72668454	1	+	NR_027262.1	HEXA-AS1
chr15	72690667	72690668	1	+	NM_001080462.1	TMEM202
chr15	72766666	72766667	1	+	NM_005744.3	ARIH1
chr15	72879557	72879558	1	+	NR_030359.1	MIR630
chr15	72947037	72947038	1	+	NM_018652.4	GOLGA6B
chr15	72978519	72978520	1	+	NM_001252678.1	BBS4
chr15	73075175	73075176	1	+	NR_040107.1	ADPGK-AS1
chr15	73344824	73344825	1	+	NM_001172624.1	NEO1
chr15	73735498	73735499	1	+	NM_001042367.1	REC114
chr15	73976621	73976622	1	+	NM_001329629.1	CD276
chr15	74060426	74060427	1	+	NR_120353.1	C15orf59-AS1
chr15	74165926	74165927	1	+	NM_001286434.1	TBC1D21
chr15	74218798	74218799	1	+	NM_005576.3	LOXL1
chr15	74287013	74287014	1	+	NM_033247.2	PML
chr15	74421714	74421715	1	+	NM_001130136.1	ISLR2
chr15	74466086	74466087	1	+	NM_005545.3	ISLR
chr15	74528629	74528630	1	+	NM_025055.4	CCDC33
chr15	74653892	74653893	1	+	NR_045207.1	LOC729739
chr15	74753605	74753606	1	+	NR_120377.1	UBL7-AS1
chr15	74833517	74833518	1	+	NM_006465.3	ARID3B
chr15	74900712	74900713	1	+	NM_003992.4	CLK3
chr15	75041183	75041184	1	+	NM_000761.4	CYP1A2
chr15	75074424	75074425	1	+	NM_001127190.1	CSK
chr15	75105193	75105194	1	+	NM_021819.2	LMAN1L
chr15	75118950	75118951	1	+	NM_001030005.2	CPLX3
chr15	75182345	75182346	1	+	NM_001330372.1	MPI
chr15	75287875	75287876	1	+	NR_033660.1	SCAMP5
chr15	75315895	75315896	1	+	NR_125369.1	PPCDC
chr15	75494220	75494221	1	+	NM_015492.4	C15orf39
chr15	75550898	75550899	1	+	NM_001164404.1	GOLGA6C
chr15	75575181	75575182	1	+	NM_001145224.1	GOLGA6D
chr15	75628336	75628337	1	+	NM_001321845.1	COMMD4
chr15	75639330	75639331	1	+	NM_024608.3	NEIL1
chr15	75941347	75941348	1	+	NM_001318146.1	SNX33
chr15	76016318	76016319	1	+	NM_175881.3	ODF3L1
chr15	76135626	76135627	1	+	NM_001284382.1	UBE2Q2
chr15	76196199	76196200	1	+	NM_012170.3	FBXO22
chr15	76352298	76352299	1	+	NM_152335.2	TMEM266
chr15	76629064	76629065	1	+	NM_145805.2	ISL2
chr15	76878987	76878988	1	+	NR_037464.1	MIR3713
chr15	77223961	77223962	1	+	NM_002902.2	RCN2
chr15	77287020	77287021	1	+	NM_001321137.1	PSTPIP1
chr15	77712992	77712993	1	+	NM_001304505.1	HMG20A
chr15	77817936	77817937	1	+	NR_135692.1	LOC101929457
chr15	77934105	77934106	1	+	NR_045123.1	LINGO1-AS1
chr15	77952392	77952393	1	+	NR_120362.1	LINGO1-AS2
chr15	78384926	78384927	1	+	NM_001101404.1	SH2D7
chr15	78441718	78441719	1	+	NM_005530.2	IDH3A
chr15	78556486	78556487	1	+	NM_018602.3	DNAJA4
chr15	78632665	78632666	1	+	NM_004378.2	CRABP1
chr15	78730517	78730518	1	+	NM_001320941.1	IREB2
chr15	78799905	78799906	1	+	NM_001013619.3	HYKK
chr15	78832746	78832747	1	+	NM_001102667.2	PSMA4
chr15	78857861	78857862	1	+	NM_001307945.1	CHRNA5
chr15	79044378	79044379	1	+	NR_036495.1	LOC646938
chr15	79165122	79165123	1	+	NM_001265603.1	MORF4L1
chr15	79502129	79502130	1	+	NR_029705.1	MIR184
chr15	79575145	79575146	1	+	NM_001146341.1	ANKRD34C
chr15	79603403	79603404	1	+	NM_001330376.1	TMED3
chr15	79724857	79724858	1	+	NM_015206.2	KIAA1024
chr15	80215112	80215113	1	+	NR_028330.1	ST20-AS1
chr15	80351909	80351910	1	+	NM_001242918.1	ZFAND6
chr15	80445232	80445233	1	+	NM_000137.2	FAH
chr15	80696691	80696692	1	+	NM_014862.3	ARNT2
chr15	80873443	80873444	1	+	NR_049837.1	MIR5572
chr15	80987651	80987652	1	+	NM_021214.1	ABHD17C
chr15	81071683	81071684	1	+	NM_018689.2	CEMIP
chr15	81293294	81293295	1	+	NM_022566.2	MESDC1
chr15	81426643	81426644	1	+	NM_173528.2	CFAP161
chr15	81489218	81489219	1	+	NM_001172128.1	IL16
chr15	81616673	81616674	1	+	NR_120365.1	TMC3-AS1
chr15	82380934	82380935	1	+	NR_120367.1	LINC01583
chr15	82555151	82555152	1	+	NM_001008226.1	SAXO2
chr15	82585620	82585621	1	+	NR_045529.3	ADAMTS7P1
chr15	82722184	82722185	1	+	NM_198181.3	GOLGA6L9
chr15	82944749	82944750	1	+	NR_102748.1	LOC727751
chr15	83023840	83023841	1	+	NR_004847.3	UBE2Q2P2
chr15	83316520	83316521	1	+	NR_046096.1	CPEB1-AS1
chr15	83419315	83419316	1	+	NR_110100.1	SNHG21
chr15	83424696	83424697	1	+	NR_003011.1	SCARNA15
chr15	83478379	83478380	1	+	NM_001080435.2	WHAMM
chr15	83654954	83654955	1	+	NM_031452.3	FAM103A1
chr15	83736086	83736087	1	+	NR_039740.1	MIR4515
chr15	83776237	83776238	1	+	NM_001330385.1	TM6SF1
chr15	84115979	84115980	1	+	NM_001301108.1	SH3GL3
chr15	84322837	84322838	1	+	NM_207517.2	ADAMTSL3
chr15	84748938	84748939	1	+	NR_036652.1	EFTUD1P1
chr15	84841241	84841242	1	+	NM_001243531.1	UBE2Q2L
chr15	84860599	84860600	1	+	NR_033738.1	LOC440300
chr15	84904524	84904525	1	+	NM_001267536.2	GOLGA6L4
chr15	84977216	84977217	1	+	NR_120379.1	LOC103171574
chr15	85113879	85113880	1	+	NR_038274.1	LINC00933
chr15	85144248	85144249	1	+	NM_017894.5	ZSCAN2
chr15	85174690	85174691	1	+	NR_003654.2	SCAND2P
chr15	85291817	85291818	1	+	NM_014630.2	ZNF592
chr15	85359910	85359911	1	+	NM_020778.4	ALPK3
chr15	85427891	85427892	1	+	NM_001287761.1	SLC28A1
chr15	85523743	85523744	1	+	NM_001243137.1	PDE8A
chr15	85783640	85783641	1	+	NM_001310153.1	GOLGA6L3
chr15	85923826	85923827	1	+	NR_106993.1	MIR7706
chr15	85923846	85923847	1	+	NM_006738.5	AKAP13
chr15	86368865	86368866	1	+	NR_049805.1	MIR548AP
chr15	86623038	86623039	1	+	NM_152336.3	AGBL1
chr15	87476110	87476111	1	+	NR_135682.1	LOC105370954
chr15	88120159	88120160	1	+	NR_026869.1	LINC00052
chr15	88795960	88795961	1	+	NR_038229.1	NTRK3-AS1
chr15	89010683	89010684	1	+	NM_001321973.1	MRPS11
chr15	89151337	89151338	1	+	NR_031590.1	MIR1179
chr15	89155055	89155056	1	+	NR_029606.1	MIR7-2
chr15	89164526	89164527	1	+	NM_022767.3	AEN
chr15	89178867	89178868	1	+	NR_130134.1	ISG20
chr15	89346673	89346674	1	+	NM_001135.3	ACAN
chr15	89631380	89631381	1	+	NM_152924.4	ABHD2
chr15	89787193	89787194	1	+	NM_018193.2	FANCI
chr15	89904809	89904810	1	+	NR_133001.1	MIR9-3HG
chr15	89911247	89911248	1	+	NR_029692.1	MIR9-3
chr15	90118817	90118818	1	+	NM_001308025.1	TICRR
chr15	90234027	90234028	1	+	NM_001284396.1	WDR93
chr15	90319588	90319589	1	+	NM_001039958.1	MESP2
chr15	90544722	90544723	1	+	NM_198526.3	ZNF710
chr15	90549986	90549987	1	+	NR_036135.1	MIR3174
chr15	90728151	90728152	1	+	NM_001324029.1	SEMA4B
chr15	90777486	90777487	1	+	NM_001013657.2	GDPGP1
chr15	90792763	90792764	1	+	NR_104604.1	TTLL13P
chr15	90808894	90808895	1	+	NM_001033088.1	NGRN
chr15	90895476	90895477	1	+	NM_001004309.2	ZNF774
chr15	90931472	90931473	1	+	NM_003870.3	IQGAP1
chr15	91073117	91073118	1	+	NM_001042574.2	CRTC3
chr15	91203464	91203465	1	+	NR_120371.1	LINC01585
chr15	91260557	91260558	1	+	NM_001287247.1	BLM
chr15	91411821	91411822	1	+	NM_002569.3	FURIN
chr15	91427664	91427665	1	+	NM_001143785.1	FES
chr15	91445447	91445448	1	+	NM_001320977.1	MAN2A2
chr15	91473409	91473410	1	+	NM_001039675.1	UNC45A
chr15	91498105	91498106	1	+	NM_001017919.1	RCCD1
chr15	91509598	91509599	1	+	NR_051984.1	PRC1-AS1
chr15	91565851	91565852	1	+	NR_110104.1	LOC101926911
chr15	91642817	91642818	1	+	NM_001323031.2	SV2B
chr15	92006568	92006569	1	+	NR_110106.1	CRAT37
chr15	92396937	92396938	1	+	NM_013272.3	SLCO3A1
chr15	92937116	92937117	1	+	NM_001330416.1	ST8SIA2
chr15	93014906	93014907	1	+	NM_153040.2	C15orf32
chr15	93338713	93338714	1	+	NR_033769.1	ASB9P1
chr15	93426072	93426073	1	+	NR_037600.1	LINC01578
chr15	93443550	93443551	1	+	NM_001042572.2	CHD2
chr15	93447628	93447629	1	+	NR_036136.1	MIR3175
chr15	94399788	94399789	1	+	NR_120321.1	LOC101927153
chr15	94443929	94443930	1	+	NR_120322.1	LINC01580
chr15	94841429	94841430	1	+	NM_001159643.1	MCTP2
chr15	95398591	95398592	1	+	NR_077061.1	LOC440311
chr15	95976321	95976322	1	+	NR_027133.1	LINC00924
chr15	96869156	96869157	1	+	NM_001145155.1	NR2F2
chr15	96876489	96876490	1	+	NR_031715.1	MIR1469
chr15	97326636	97326637	1	+	NM_001304804.1	SPATA8
chr15	98503932	98503933	1	+	NM_183376.2	ARRDC4
chr15	99191767	99191768	1	+	NM_001291858.1	IGF1R
chr15	99327654	99327655	1	+	NR_039864.1	MIR4714
chr15	99557932	99557933	1	+	NR_126487.1	LUNAR1
chr15	99645285	99645286	1	+	NM_015286.5	SYNM
chr15	99791566	99791567	1	+	NR_135754.1	LRRC28
chr15	99797729	99797730	1	+	NR_073383.1	HSP90B2P
chr15	100106132	100106133	1	+	NM_001130927.2	MEF2A
chr15	100347227	100347228	1	+	NR_135737.1	LOC400464
chr15	100913143	100913144	1	+	NR_120374.1	CERS3-AS1
chr15	101098870	101098871	1	+	NR_135693.1	LOC102723335
chr15	101142754	101142755	1	+	NM_198243.2	ASB7
chr15	101419896	101419897	1	+	NM_001293815.1	ALDH1A3
chr15	101459419	101459420	1	+	NM_024652.5	LRRK1
chr15	101874641	101874642	1	+	NR_132373.1	PCSK6-AS1
chr15	102345922	102345923	1	+	NM_001005326.1	OR4F6
chr15	102358389	102358390	1	+	NM_001001674.1	OR4F15
chr15	102382321	102382322	1	+	NR_046417.1	OR4F13P
chr15	102495087	102495088	1	+	NR_026819.1	FAM138E
chr15	102501015	102501016	1	+	NR_003659.2	WASH3P
chr15	20711433	20711434	1	-	NR_036432.1	HERC2P3
chr15	20747114	20747115	1	-	NM_001145004.2	GOLGA6L6
chr15	20961480	20961481	1	-	NR_027992.1	NBEAP1
chr15	21071643	21071644	1	-	NM_001277303.1	POTEB2
chr15	21940739	21940740	1	-	NR_027053.2	LOC646214
chr15	22016878	22016879	1	-	NR_024387.1	CXADRP2
chr15	22082803	22082804	1	-	NM_001277304.1	POTEB
chr15	22145802	22145803	1	-	NR_028506.1	NF1P2
chr15	22448881	22448882	1	-	NR_135694.1	IGHV1OR15-1
chr15	22466547	22466548	1	-	NR_135666.1	IGHV1OR15-3
chr15	22513280	22513281	1	-	NR_031672.1	MIR1268A
chr15	22675241	22675242	1	-	NR_039732.1	MIR4509-1
chr15	22715728	22715729	1	-	NR_027407.1	GOLGA8DP
chr15	23034427	23034428	1	-	NM_001184888.1	NIPA2
chr15	23086436	23086437	1	-	NM_144599.4	NIPA1
chr15	23115254	23115255	1	-	NR_040057.1	LOC283683
chr15	23208357	23208358	1	-	NR_003521.1	WHAMMP3
chr15	23378259	23378260	1	-	NR_002824.3	HERC2P2
chr15	23692390	23692391	1	-	NM_001304388.1	GOLGA6L2
chr15	23807278	23807279	1	-	NR_039731.1	MIR4508
chr15	23892993	23892994	1	-	NM_019066.4	MAGEL2
chr15	23932450	23932451	1	-	NM_002487.2	NDN
chr15	24415053	24415054	1	-	NR_026647.1	PWRN2
chr15	25650653	25650654	1	-	NM_130838.1	UBE3A
chr15	26093972	26093973	1	-	NR_039865.1	MIR4715
chr15	26108349	26108350	1	-	NM_024490.3	ATP10A
chr15	26874325	26874326	1	-	NM_001191321.2	GABRB3
chr15	27406466	27406467	1	-	NR_120343.1	GABRG3-AS1
chr15	28344458	28344459	1	-	NM_000275.2	OCA2
chr15	28567298	28567299	1	-	NM_004667.5	HERC2
chr15	28735991	28735992	1	-	NR_039734.1	MIR4509-3
chr15	28778143	28778144	1	-	NR_033353.1	GOLGA8G
chr15	28957567	28957568	1	-	NM_001282468.1	GOLGA8M
chr15	29093821	29093822	1	-	NR_047567.1	GOLGA6L7P
chr15	29562020	29562021	1	-	NM_138704.3	NSMCE3
chr15	29862927	29862928	1	-	NM_015307.1	FAM189A1
chr15	30113751	30113752	1	-	NM_001301026.1	TJP1
chr15	30685864	30685865	1	-	NM_139320.1	CHRFAM7A
chr15	30706463	30706464	1	-	NM_001282484.1	GOLGA8R
chr15	31283807	31283808	1	-	NM_017762.2	MTMR10
chr15	31357344	31357345	1	-	NR_029624.1	MIR211
chr15	31393929	31393930	1	-	NM_001252024.1	TRPM1
chr15	31523054	31523055	1	-	NM_001243538.2	LOC283710
chr15	32162875	32162876	1	-	NM_130901.2	OTUD7A
chr15	32695493	32695494	1	-	NM_001282493.1	GOLGA8K
chr15	32727250	32727251	1	-	NR_026858.1	ULK4P1
chr15	32747835	32747836	1	-	NM_001277308.1	GOLGA8O
chr15	32825942	32825943	1	-	NR_036650.1	WHAMMP1
chr15	32906947	32906948	1	-	NR_135833.1	LOC101928042
chr15	32965266	32965267	1	-	NR_135505.1	LOC105370757
chr15	33011066	33011067	1	-	NR_109767.1	LOC100131315
chr15	33360233	33360234	1	-	NM_001103184.3	FMN1
chr15	33539756	33539757	1	-	NR_046005.1	TMCO5B
chr15	33602446	33602447	1	-	NR_120326.1	LOC101928134
chr15	34331303	34331304	1	-	NM_020371.2	AVEN
chr15	34394053	34394054	1	-	NM_020154.2	EMC7
chr15	34502297	34502298	1	-	NM_024713.2	KATNBL1
chr15	34611021	34611022	1	-	NM_005135.2	SLC12A6
chr15	34635362	34635363	1	-	NM_018648.3	NOP10
chr15	34659395	34659396	1	-	NM_153613.2	LPCAT4
chr15	34674351	34674352	1	-	NR_036050.1	MIR1233-1
chr15	34682001	34682002	1	-	NM_181077.3	GOLGA8A
chr15	34820572	34820573	1	-	NR_036261.1	MIR1233-2
chr15	34828222	34828223	1	-	NM_001023567.4	GOLGA8B
chr15	35046782	35046783	1	-	NM_020660.2	GJD2
chr15	35087927	35087928	1	-	NM_005159.4	ACTC1
chr15	35261995	35261996	1	-	NM_014691.2	AQR
chr15	35280497	35280498	1	-	NM_014106.3	ZNF770
chr15	35664565	35664566	1	-	NR_037507.1	MIR3942
chr15	35838404	35838405	1	-	NM_080650.3	DPH6
chr15	37110707	37110708	1	-	NR_027320.1	CSNK1A1P1
chr15	37178734	37178735	1	-	NR_024264.1	LOC145845
chr15	37265102	37265103	1	-	NR_107030.1	MIR8063
chr15	37390562	37390563	1	-	NM_172315.2	MEIS2
chr15	38857007	38857008	1	-	NM_001306086.1	RASGRP1
chr15	40075039	40075040	1	-	NM_152597.4	FSIP1
chr15	40121477	40121478	1	-	NM_001271855.1	GPR176
chr15	40331403	40331404	1	-	NM_001309434.1	SRP14
chr15	40398287	40398288	1	-	NM_001003942.1	BMF
chr15	40545110	40545111	1	-	NM_001039905.2	C15orf56
chr15	40574787	40574788	1	-	NM_001190479.2	ANKRD63
chr15	40600174	40600175	1	-	NM_004573.2	PLCB2
chr15	40633168	40633169	1	-	NM_207380.2	C15orf52
chr15	40824749	40824750	1	-	NR_002208.1	MRPL42P5
chr15	40857256	40857257	1	-	NM_001289132.1	C15orf57
chr15	40987303	40987304	1	-	NR_040058.1	RAD51-AS1
chr15	41047534	41047535	1	-	NM_001323895.1	RMDN3
chr15	41099676	41099677	1	-	NM_018163.2	DNAJC17
chr15	41120907	41120908	1	-	NM_001130143.1	PPP1R14D
chr15	41166487	41166488	1	-	NM_133639.3	RHOV
chr15	41408444	41408445	1	-	NM_017553.2	INO80
chr15	41522955	41522956	1	-	NM_001286441.1	EXD1
chr15	41624819	41624820	1	-	NM_007280.1	OIP5
chr15	41694658	41694659	1	-	NR_045620.1	NDUFAF1
chr15	41806085	41806086	1	-	NM_002344.5	LTK
chr15	41836475	41836476	1	-	NM_015540.3	RPAP1
chr15	42158749	42158750	1	-	NR_036195.1	MIR4310
chr15	42186275	42186276	1	-	NM_016642.3	SPTBN5
chr15	42264755	42264756	1	-	NM_139265.3	EHD4
chr15	42342901	42342902	1	-	NM_001206670.1	PLA2G4E
chr15	42386752	42386753	1	-	NM_178034.3	PLA2G4D
chr15	42448839	42448840	1	-	NM_213600.3	PLA2G4F
